[0.004744133355665703, 0.004744133355665703, 0.008588635341670037, 0.008588635341670037, 0.46613265520990305, 3.107697774956495e-20, 0.8587090203588955]
[0.05983650748561914, 0.026056583340738626, 0.005827657542646192, 0.007221809386994349, 0.44471599703016695, 0.016479447081569967, 0.8786152000980759]
[0.12485690395006016, 0.03430262888747543, 0.005185960246046173, 0.0022364419363013477, 0.4316237931112097, -0.03299806194021299, 0.8848395163041856]
[0.19886363049582584, 0.023856764078346193, 0.008952643502113111, -0.0003779597446102456, 0.4349686812342988, -0.10553394507938392, 0.8733291069897358]
[0.25417749277423457, 0.0091119037851497, 0.011376000084873494, -0.0010960621495226253, 0.44502137206434167, -0.14356023405039853, 0.8563197610207094]
[0.29018671473455826, -0.0007872341022550078, 0.012167820119842021, -0.001160155572879934, 0.45402771929180985, -0.15710611054998946, 0.8426817458480866]
[0.3124782544303767, -0.0051770381181625025, 0.011626035380852412, -0.0010877718192986996, 0.4608743716458608, -0.15388173211446843, 0.8330014599343496]
[0.3262775676787533, -0.006513143331981802, 0.010698195875713412, -0.0007633670830299866, 0.4664886532499487, -0.1428304275224068, 0.8259564321191216]
[0.33513524092579805, -0.006650577931676505, 0.009871600356516214, -0.00026399608368549154, 0.4712199545034591, -0.130502616818721, 0.8204954946406045]
[0.341000875474836, -0.006389683742911045, 0.009234517981939694, 0.00029076455844109783, 0.475136287786314, -0.1193945319819147, 0.8161313275433854]
[0.3449643632769079, -0.006041710994551419, 0.008763926269798245, 0.0008315757660778689, 0.4783190589355747, -0.11009479475844501, 0.8126100245904356]
[0.3476785213409209, -0.0057202214158979525, 0.008419371934134223, 0.0013266704020595543, 0.480881025568218, -0.10253471520805375, 0.8097505128373987]
[0.34955489959906466, -0.005458843108620687, 0.008165012474417283, 0.0017648602208709119, 0.48294188620127954, -0.09645457834181369, 0.8074036181544488]
[0.35086173156854966, -0.005259859344164952, 0.007973306708731143, 0.002145415376087201, 0.48461164810563806, -0.09156865482181467, 0.8054446049696876]
[0.35177771231530924, -0.005114517313768413, 0.007824194182072614, 0.0024725382321884315, 0.485983715643683, -0.08762033310113172, 0.8037714533486244]
[0.35242367428618593, -0.005011402830395639, 0.007703431581772724, 0.002752409898031938, 0.48713377439198735, -0.08439630008337504, 0.8023028046379959]
[0.35288218815590594, -0.004939704269487616, 0.007601059905827989, 0.002991656531031006, 0.488121410441749, -0.08172570034287986, 0.8009750963957376]
[0.35321011546737024, -0.004890287225579243, 0.007510203317974445, 0.0031965970481017125, 0.4889927036766962, -0.0794743990688923, 0.7997394077417954]
[0.35344684386217357, -0.004855854553584865, 0.00742618204436149, 0.003372915826455214, 0.4897829127567758, -0.07753830517445721, 0.7985584641730236]
[0.3536197837495567, -0.004830754262480225, 0.007345872998145264, 0.0035255606880507384, 0.4905188703109347, -0.0758372130380323, 0.7974040337156412]
[0.3537480833629687, -0.0048106822645583025, 0.007267253417303665, 0.0036587547727732206, 0.4912209667114902, -0.07430960216302576, 0.796254785219436]
[0.35384516309105146, -0.004792384550805384, 0.007189076204586031, 0.0037760609258263855, 0.4919047236301077, -0.07290842999265594, 0.7950945901014486]
[0.3539204564794464, -0.004773398557478381, 0.0071106391556482185, 0.0038804655352840944, 0.4925820086183077, -0.0715978076074373, 0.7939112093195442]
[0.3539806126520189, -0.004751844362154006, 0.007031620984899928, 0.003974464682176743, 0.49326195580563703, -0.07035040983550786, 0.792695296442065]
[0.3540303301904744, -0.004726263863782776, 0.0069519649166720765, 0.004060144324026932, 0.49395165521965423, -0.06914547555474405, 0.791439650952545]
[0.35407293727564987, -0.0046955013930060074, 0.006871796182896656, 0.004139251064999128, 0.49465666435521916, -0.06796727291643116, 0.790138664990587]
[0.354110796288023, -0.004658618046565449, 0.006791363689970964, 0.0042132526178422225, 0.49538138535102016, -0.06680392627532024, 0.7887879171858357]
[0.35414558650556655, -0.004614832426111881, 0.006710998878118213, 0.0042833883381113436, 0.49612934161915784, -0.0656465222176783, 0.7873838770333361]
[0.35417850189576694, -0.004563481427115157, 0.006631086755220783, 0.00435071078159463, 0.49690337977367516, -0.06448842973537618, 0.7859236916012995]
[0.35421038963800777, -0.004503995814272299, 0.006552045490584302, 0.0044161194336828635, 0.49770581632743216, -0.06332478407469967, 0.7844050331087016]
[0.35424184720478286, -0.004435886354950402, 0.006474311966237295, 0.00448038776275933, 0.4985385437038723, -0.062152095373898854, 0.7828259911890708]
[0.3542732904414242, -0.0043587371793847585, 0.006398331421975101, 0.004544184664936585, 0.4994031063862203, -0.06096795232164475, 0.7811849977085426]
[0.3543050013435656, -0.004272203791512302, 0.006324549869639318, 0.004608091248167023, 0.5003007552456238, -0.059770798162509256, 0.7794807750759472]
